Status,Risk,BMI,Age,Race,Sex,N,Population,Percent
Undiagnosed Prediabetes,At risk,Obese,60-64,Other Race Including Multi Racial,,3,76846,2.8155
Undiagnosed Prediabetes,At risk,Obese,60-64,,Male,49,1112673,40.7662
Undiagnosed Prediabetes,At risk,Obese,60-64,,Female,50,1616728,59.2338
Undiagnosed Prediabetes,At risk,Obese,60-64,,,99,2729401,100
Undiagnosed Prediabetes,Not at risk,Obese,65-70,Mexican American,Male,3,28060,0.7689
Undiagnosed Prediabetes,Not at risk,Obese,65-70,Mexican American,Female,13,125244,3.432
Undiagnosed Prediabetes,Not at risk,Obese,65-70,Mexican American,,16,153304,4.2009
Undiagnosed Prediabetes,Not at risk,Obese,65-70,Other Hispanic,Male,9,88364,2.4214
Undiagnosed Prediabetes,Not at risk,Obese,65-70,Other Hispanic,Female,12,98900,2.7101
Undiagnosed Prediabetes,Not at risk,Obese,65-70,Other Hispanic,,21,187264,5.1315
Undiagnosed Prediabetes,Not at risk,Obese,65-70,NonHispanic White,Male,13,970039,26.5816
Undiagnosed Prediabetes,Not at risk,Obese,65-70,NonHispanic White,Female,17,1653892,45.3209
Undiagnosed Prediabetes,Not at risk,Obese,65-70,NonHispanic White,,30,2623931,71.9025
Undiagnosed Prediabetes,Not at risk,Obese,65-70,NonHispanic Black,Male,11,145935,3.999
Undiagnosed Prediabetes,Not at risk,Obese,65-70,NonHispanic Black,Female,10,221961,6.0823
Undiagnosed Prediabetes,Not at risk,Obese,65-70,NonHispanic Black,,21,367895,10.0813
Undiagnosed Prediabetes,Not at risk,Obese,65-70,NonHispanic Asian,Male,4,85006,2.3294
Undiagnosed Prediabetes,Not at risk,Obese,65-70,NonHispanic Asian,Female,2,46935,1.2861
Undiagnosed Prediabetes,Not at risk,Obese,65-70,NonHispanic Asian,,6,131941,3.6155
Undiagnosed Prediabetes,Not at risk,Obese,65-70,Other Race Including Multi Racial,Male,2,165138,4.5252
Undiagnosed Prediabetes,Not at risk,Obese,65-70,Other Race Including Multi Racial,Female,1,19814,0.543
Undiagnosed Prediabetes,Not at risk,Obese,65-70,Other Race Including Multi Racial,,3,184952,5.0682
Undiagnosed Prediabetes,Not at risk,Obese,65-70,,Male,42,1482542,40.6255
Undiagnosed Prediabetes,Not at risk,Obese,65-70,,Female,55,2166746,59.3745
Undiagnosed Prediabetes,Not at risk,Obese,65-70,,,97,3649288,100
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,Mexican American,Male,11,109015,2.0597
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,Mexican American,Female,12,159006,3.0042
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,Mexican American,,23,268022,5.0639
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,Other Hispanic,Male,7,61852,1.1686
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,Other Hispanic,Female,13,147726,2.7911
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,Other Hispanic,,20,209578,3.9597
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,NonHispanic White,Male,42,1564352,29.5561
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,NonHispanic White,Female,41,2552918,48.2336
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,NonHispanic White,,83,4117270,77.7898
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,NonHispanic Black,Male,7,106068,2.004
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,NonHispanic Black,Female,19,369146,6.9745
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,NonHispanic Black,,26,475214,8.9785
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,NonHispanic Asian,Male,2,39023,0.7373
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,NonHispanic Asian,Female,2,40117,0.758
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,NonHispanic Asian,,4,79140,1.4952
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,Other Race Including Multi Racial,Male,0,,
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,Other Race Including Multi Racial,Female,3,143593,2.713
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,Other Race Including Multi Racial,,3,143593,2.713
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,,Male,69,1880310,35.5257
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,,Female,90,3412507,64.4743
Undiagnosed Prediabetes,Not at risk,Obese,Over 70,,,159,5292817,100
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,Mexican American,Male,2,63620,5.4489
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,Mexican American,Female,4,99353,8.5094
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,Mexican American,,6,162974,13.9583
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,Other Hispanic,Male,1,24648,2.1111
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,Other Hispanic,Female,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,Other Hispanic,,1,24648,2.1111
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,NonHispanic White,Male,6,376975,32.2871
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,NonHispanic White,Female,1,38025,3.2568
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,NonHispanic White,,7,415001,35.5438
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,NonHispanic Black,Male,13,263593,22.5761
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,NonHispanic Black,Female,2,49164,4.2108
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,NonHispanic Black,,15,312757,26.7869
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,NonHispanic Asian,Male,3,46380,3.9724
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,NonHispanic Asian,Female,4,84327,7.2224
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,NonHispanic Asian,,7,130708,11.1948
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,Other Race Including Multi Racial,Male,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,Other Race Including Multi Racial,Female,1,121486,10.405
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,Other Race Including Multi Racial,,1,121486,10.405
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,,Male,25,775218,66.3956
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,,Female,12,392357,33.6044
Undiagnosed Prediabetes,Not at risk,Overwweight,Under 40,,,37,1167574,100
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,Mexican American,Male,1,21941,5.1589
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,Mexican American,Female,1,43662,10.2664
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,Mexican American,,2,65603,15.4253
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,Other Hispanic,Male,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,Other Hispanic,Female,1,18954,4.4566
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,Other Hispanic,,1,18954,4.4566
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,NonHispanic White,Male,1,26870,6.3179
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,NonHispanic White,Female,2,169495,39.8534
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,NonHispanic White,,3,196364,46.1713
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,NonHispanic Black,Male,5,105074,24.7062
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,NonHispanic Black,Female,1,39300,9.2407
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,NonHispanic Black,,6,144374,33.9468
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,NonHispanic Asian,Male,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,NonHispanic Asian,Female,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,NonHispanic Asian,,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,Other Race Including Multi Racial,Male,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,Other Race Including Multi Racial,Female,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,Other Race Including Multi Racial,,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,,Male,7,153885,36.183
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,,Female,5,271411,63.817
Undiagnosed Prediabetes,Not at risk,Overwweight,40-44,,,12,425296,100
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,Mexican American,Male,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,Mexican American,Female,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,Mexican American,,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,Other Hispanic,Male,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,Other Hispanic,Female,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,Other Hispanic,,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,NonHispanic White,Male,1,25871,6.765
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,NonHispanic White,Female,2,230076,60.1638
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,NonHispanic White,,3,255947,66.9288
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,NonHispanic Black,Male,1,17605,4.6035
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,NonHispanic Black,Female,2,43352,11.3362
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,NonHispanic Black,,3,60956,15.9398
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,NonHispanic Asian,Male,1,19504,5.1002
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,NonHispanic Asian,Female,2,46009,12.0312
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,NonHispanic Asian,,3,65513,17.1314
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,Other Race Including Multi Racial,Male,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,Other Race Including Multi Racial,Female,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,Other Race Including Multi Racial,,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,,Male,3,62979,16.4688
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,,Female,6,319437,83.5312
Undiagnosed Prediabetes,Not at risk,Overwweight,45-49,,,9,382416,100
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,Mexican American,Male,1,16604,1.5992
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,Mexican American,Female,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,Mexican American,,1,16604,1.5992
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,Other Hispanic,Male,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,Other Hispanic,Female,1,17276,1.6639
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,Other Hispanic,,1,17276,1.6639
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,NonHispanic White,Male,2,350343,33.7421
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,NonHispanic White,Female,3,420979,40.5452
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,NonHispanic White,,5,771323,74.2873
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,NonHispanic Black,Male,3,78234,7.5348
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,NonHispanic Black,Female,2,43285,4.1688
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,NonHispanic Black,,5,121519,11.7036
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,NonHispanic Asian,Male,5,86712,8.3513
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,NonHispanic Asian,Female,1,24865,2.3947
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,NonHispanic Asian,,6,111576,10.7461
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,Other Race Including Multi Racial,Male,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,Other Race Including Multi Racial,Female,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,Other Race Including Multi Racial,,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,,Male,11,531893,51.2274
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,,Female,7,506404,48.7726
Undiagnosed Prediabetes,Not at risk,Overwweight,50-54,,,18,1038298,100
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,Mexican American,Male,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,Mexican American,Female,1,11742,1.4225
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,Mexican American,,1,11742,1.4225
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,Other Hispanic,Male,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,Other Hispanic,Female,2,42601,5.161
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,Other Hispanic,,2,42601,5.161
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,NonHispanic White,Male,2,70247,8.5102
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,NonHispanic White,Female,5,486566,58.946
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,NonHispanic White,,7,556813,67.4562
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,NonHispanic Black,Male,3,73762,8.936
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,NonHispanic Black,Female,3,70428,8.5321
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,NonHispanic Black,,6,144189,17.4681
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,NonHispanic Asian,Male,2,31556,3.8229
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,NonHispanic Asian,Female,2,38543,4.6693
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,NonHispanic Asian,,4,70098,8.4922
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,Other Race Including Multi Racial,Male,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,Other Race Including Multi Racial,Female,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,Other Race Including Multi Racial,,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,,Male,7,175564,21.2691
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,,Female,13,649879,78.7309
Undiagnosed Prediabetes,Not at risk,Overwweight,55-59,,,20,825444,100
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,Mexican American,Male,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,Mexican American,Female,2,17025,2.4056
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,Mexican American,,2,17025,2.4056
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,Other Hispanic,Male,1,7275,1.0279
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,Other Hispanic,Female,1,7996,1.1299
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,Other Hispanic,,2,15271,2.1578
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,NonHispanic White,Male,3,307251,43.4153
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,NonHispanic White,Female,2,188738,26.6691
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,NonHispanic White,,5,495990,70.0844
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,NonHispanic Black,Male,5,59058,8.3451
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,NonHispanic Black,Female,2,33308,4.7066
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,NonHispanic Black,,7,92367,13.0516
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,NonHispanic Asian,Male,3,65447,9.2477
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,NonHispanic Asian,Female,1,21605,3.0528
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,NonHispanic Asian,,4,87051,12.3006
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,Other Race Including Multi Racial,Male,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,Other Race Including Multi Racial,Female,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,Other Race Including Multi Racial,,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,,Male,12,439031,62.036
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,,Female,8,268673,37.964
Undiagnosed Prediabetes,Not at risk,Overwweight,60-64,,,20,707704,100
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,Mexican American,Male,1,10457,1.2044
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,Mexican American,Female,1,10309,1.1874
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,Mexican American,,2,20765,2.3918
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,Other Hispanic,Male,4,33911,3.906
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,Other Hispanic,Female,2,17457,2.0107
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,Other Hispanic,,6,51368,5.9167
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,NonHispanic White,Male,3,220158,25.3586
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,NonHispanic White,Female,5,516209,59.4589
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,NonHispanic White,,8,736367,84.8175
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,NonHispanic Black,Male,1,12728,1.4661
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,NonHispanic Black,Female,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,NonHispanic Black,,1,12728,1.4661
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,NonHispanic Asian,Male,1,23362,2.6909
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,NonHispanic Asian,Female,1,23588,2.7169
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,NonHispanic Asian,,2,46950,5.4078
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,Other Race Including Multi Racial,Male,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,Other Race Including Multi Racial,Female,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,Other Race Including Multi Racial,,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,,Male,10,300616,34.626
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,,Female,9,567562,65.374
Undiagnosed Prediabetes,Not at risk,Overwweight,65-70,,,19,868178,100
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,Mexican American,Male,4,49466,2.8946
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,Mexican American,Female,1,9461,0.5536
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,Mexican American,,5,58927,3.4482
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,Other Hispanic,Male,1,10895,0.6376
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,Other Hispanic,Female,2,26116,1.5282
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,Other Hispanic,,3,37011,2.1657
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,NonHispanic White,Male,11,401244,23.4793
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,NonHispanic White,Female,15,905371,52.9788
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,NonHispanic White,,26,1306615,76.458
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,NonHispanic Black,Male,5,66510,3.8919
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,NonHispanic Black,Female,3,51899,3.037
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,NonHispanic Black,,8,118410,6.9289
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,NonHispanic Asian,Male,3,56200,3.2886
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,NonHispanic Asian,Female,5,113707,6.6537
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,NonHispanic Asian,,8,169907,9.9423
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,Other Race Including Multi Racial,Male,0,,
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,Other Race Including Multi Racial,Female,1,18062,1.0569
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,Other Race Including Multi Racial,,1,18062,1.0569
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,,Male,24,584316,34.1919
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,,Female,27,1124615,65.8081
Undiagnosed Prediabetes,Not at risk,Overwweight,Over 70,,,51,1708931,100
Undiagnosed Prediabetes,Not at risk,Healthy,Under 40,Mexican American,Male,4,137627,13.9541
Undiagnosed Prediabetes,Not at risk,Healthy,Under 40,Mexican American,Female,1,20670,2.0957
Undiagnosed Prediabetes,Not at risk,Healthy,Under 40,Mexican American,,5,158297,16.0498
Undiagnosed Prediabetes,Not at risk,Healthy,Under 40,Other Hispanic,Male,2,38232,3.8764
Undiagnosed Prediabetes,Not at risk,Healthy,Under 40,Other Hispanic,Female,5,102834,10.4264
Undiagnosed Prediabetes,Not at risk,Healthy,Under 40,Other Hispanic,,7,141066,14.3027
Undiagnosed Prediabetes,Not at risk,Healthy,Under 40,NonHispanic White,Male,5,167847,17.018
Undiagnosed Prediabetes,Not at risk,Healthy,Under 40,NonHispanic White,Female,1,73212,7.423
Undiagnosed Prediabetes,Not at risk,Healthy,Under 40,NonHispanic White,,6,241059,24.4411
Undiagnosed Prediabetes,Not at risk,Healthy,Under 40,NonHispanic Black,Male,13,249575,25.3045
Undiagnosed Prediabetes,Not at risk,Healthy,Under 40,NonHispanic Black,Female,7,128608,13.0396
Undiagnosed Prediabetes,Not at risk,Healthy,Under 40,NonHispanic Black,,20,378183,38.3441
Undiagnosed Prediabetes,Not at risk,Healthy,Under 40,NonHispanic Asian,Male,1,15450,1.5665
Undiagnosed Prediabetes,Not at risk,Healthy,Under 40,NonHispanic Asian,Female,0,,
